input,output,meaning,num_cognates,cognate_set_id
[Spanish] deal [English] deuce [Haitian Creole] dye [Irish] dia [Irish] dia [Scottish Gaelic] dia [Turkish] dev [Italian] dio [French] dieu [Romansch] dieu [Kven] taivas [Bourguignon] dei [Indonesian] dewa [English] joss [English] joss [Asturian] dios [Old Spanish] dios [Spanish] dios [Spanish] dios [Galician] deus [Old Portuguese] deus [Portuguese] deus [Italian] Diana [Istriot] deo [Irish] Dia [Scottish Gaelic] Dia [English] Dis [Manx] jee [Corsican] diu [Friulian] diu [Picard] diu [Sicilian] diu [Sardinian] jana [Serbo-Croatian] див [English] div [Serbo-Croatian] div [Romanian] zeu [German] Deismus [Norwegian Bokmål] deisme [Norwegian Nynorsk] deisme [Sicilian] deu [Hungarian] deizmus [Persian] دیو [Urdu] دیو [Romanian] zău [English] deiparous [Dutch] Joost [Dutch] Joost [Tagalog] diyos [Ladino] דיו [Catalan] déu [Romanian] zo te cuște [Ladino] Dyo [Galician] deificar [Portuguese] deificar [Spanish] deificar [Classical Syriac] ܕܝܘܐ [Catalan] deïficar [English] dianium [Icelandic] týr [English] deism [English] pandeism [Thai] เทพารักษ์ [English] divitism [Hindi] दे [German] Daus [Bikol Central] dyos [Italian] Deiana [Kazakh] дәу [Kazakh] дәу [Kashmiri] دَے [Kashmiri] دٔے [Kashmiri] 𑆢𑆪𑆴,*deywós,,73,26
[Italian] ab- [English] a- [Scots] a- [Danish] ab [Norwegian Bokmål] ab [Occitan] ab [English] abevacuation [English] abhominable [Norwegian Bokmål] abort [Norwegian Bokmål] abscess [Norwegian Bokmål] absolutist [Norwegian Bokmål] absurd [English] ebb [English] advance [Norwegian Bokmål] absurdist [French] avant [Norman] avant [Old French] avant [Romansch] avant [Romansch] avaunt [Norwegian Bokmål] absurditet [Norwegian Bokmål] abstrakt [Norwegian Bokmål] abstrakt [Norwegian Bokmål] abstrakt [English] abstrict [Romansch] avon [Norwegian Bokmål] ab ovo [Italian] aperitivo [Portuguese] aperitivo [Spanish] aperitivo [French] avancer [English] abscopal [Ladino] avrir [Romansch] avrir [Italian] afelio [Spanish] afelio [Italian] avanzare [Norwegian Bokmål] abortiv [Greek] από [Dutch] apokoinou [Catalan] obrir [Norwegian Bokmål] abstraksjon [Russian] абориген [Norwegian Bokmål] abdisere [Norwegian Bokmål] abdikasjon [Norwegian Bokmål] absentere [Norwegian Bokmål] absolusjon [Norwegian Bokmål] absolutistisk [Norwegian Bokmål] absolvere [Norwegian Bokmål] absolutisme [Norwegian Bokmål] absolutt [Norwegian Bokmål] abstrahere [Norwegian Bokmål] abolere [Dutch] aphelium [Romansch] arver [Kazakh] афелий [English] ab origine [English] aperitive [Norwegian Bokmål] abortere [Latin] apozymo [Greek] απαίσιος [Greek] αφού [Romansch] earver [Romansch] duvrir [Romansch] rivir [Romansch] darveir [Romansch] drivir [Sicilian] gràpiri [Old French] avancier [Dalmatian] apiar [Norman] avanchi [English] arace [Norman] ouvri [Romansch] aunz [Romansch] avànt [Old French] avogle [Dalmatian] aprer [Irish] aiféilean [Westrobothnian] äfwi [Franco-Provençal] avanciér [Norwegian Bokmål] abortus provocatus [Norwegian Bokmål] abdisering [English] as- [Norwegian Bokmål] ablasjon [Norwegian Bokmål] abolisjon [Norwegian Bokmål] abolisjonist [Swedish] ävja [Norwegian Bokmål] abortpille [Norwegian Bokmål] abortsøkende [Norwegian Bokmål] abortsøker [Norwegian Bokmål] absentering [Norwegian Bokmål] absolutt flertall [Norwegian Bokmål] absolutt gehør [Norwegian Bokmål] absolutt superlativ [Norwegian Bokmål] absolutt nullpunkt [Norwegian Bokmål] absolutt komparativ [Norwegian Bokmål] absolutt temperatur [Norwegian Bokmål] absolutt veto [Norwegian Bokmål] absoluttere [Norwegian Bokmål] absoluttering [Norwegian Bokmål] absolvering [Norwegian Bokmål] abstrahering [Norwegian Bokmål] abstraksjonsevne [Norwegian Bokmål] abstraksjonsplan [Norwegian Bokmål] abstraksjonsnivå [Norwegian Bokmål] abstrakt kunst [Norwegian Bokmål] absurdteater [Norwegian Bokmål] absurdistisk [Norwegian Bokmål] abolering [Norwegian Bokmål] abolisjonisme [Norwegian Bokmål] abolisjonistisk [Pontic Greek] απές [Sicilian] ràpiri,*h₂epó,,113,27
[Manx] fa [Faroese] óður [Icelandic] óður [Icelandic] óður [Irish] fáth [Armenian] գութ [Kachchi] વા [Sylheti] ꠛꠣꠔ [Oriya] ବାତ [Bengali] বাত,*weh₂t-,,10,28
[English] name [English] name [Middle English] name [Haitian Creole] non [Mauritian Creole] non [Swedish] namn [Swedish] namn [Afrikaans] naam [Tok Pisin] nem [Persian] نام [Persian] نام [Urdu] نام [Ambonese Malay] nama [Indonesian] nama [Indonesian] nama [Malay] nama [Aragonese] nome [Galician] nome [Portuguese] nome [Tajik] ном [Romani] nav [French] nom [Norman] nom [Occitan] nom [Irish] ainm [Irish] ainm [Middle Irish] ainm [Middle Irish] ainm [Scottish Gaelic] ainm [Scottish Gaelic] ainm [Turkish] nam [Icelandic] nafn [Danish] navn [Faroese] navn [Norwegian Bokmål] navn [Sranan Tongo] nen [Guinea-Bissau Creole] nomi [Walloon] no [Middle Welsh] enw [Welsh] enw [Welsh] enw [Translingual] nomen dubium [Czech] nominace [Lao] ນາມ [Assamese] নাম [Bengali] নাম [Manx] ennym [Old Irish] ainmm [Kashmiri] ناو [Haitian Creole] onon [Konkani] नाव [Marathi] नाव [Translingual] nomen novum [English] trinominal [Middle Persian] ŠM [English] nomen instrumenti [Old Danish] nauæn [Gujarati] નામ [Slavomolisano] jima [Rajbanshi] नाअँ [Burmese] နာမ် [Punjabi] ਨਾਂ [Awadhi] नाँव [Sindhi] نالو [Sindhi] नालो [Kachchi] નાલો [Kabuverdianu] nómi [Japanese] キラキラネーム [Burmese] နာမ [Dhivehi] ނަން [Old Swedish] nampn [Yola] naame [Yola] naame [Tamil] நாமம் [Phalura] nóo [Nepali] नाउँ [Norwegian Nynorsk] nabn [Oriya] ନାମ [French] -nôme [Romagnol] nóm,*h₁nómn̥,,80,29
[Translingual] a- [English] a- [Catalan] a- [Dutch] a- [Esperanto] a- [French] a- [German] a- [Indonesian] a- [Indonesian] a- [Latvian] a- [Norwegian Bokmål] a- [Norwegian Nynorsk] a- [Polish] a- [Portuguese] a- [Serbo-Croatian] a- [Spanish] a- [English] abiogenesis [English] abranchiata [English] infer [English] Africa [Swedish] o- [English] un- [German] un- [English] acentric [English] acerous [English] incarcerate [English] in- [English] in- [Indonesian] in- [Italian] in- [Italian] in- [English] acholia [English] agnostic [English] anosmia [Spanish] anosmia [English] an- [Dutch] an- [Irish] an- [Irish] an- [Polish] an- [Scottish Gaelic] an- [Welsh] an- [English] en- [Catalan] en- [French] en- [Galician] en- [Ladino] en- [Middle English] en- [Norman] en- [Occitan] en- [Old French] en- [Portuguese] en- [Spanish] en- [English] azote [French] azote [English] enact [French] anhédonie [English] anhedonia [English] intimidate [English] anorexia nervosa [Asturian] Hades [Catalan] Hades [Galician] Hades [Portuguese] Hades [English] intrusion [English] anaerobic [Dutch] on- [Esperanto] azoto [Translingual] Acinonyx [Polish] anarchia [English] inanimate [English] intransigent [Translingual] Anapsida [Bulgarian] ад [Russian] ад [English] infirm [Romanian] infirm [Kazakh] азот [English] analgesic [Italian] Ade [English] agonic [English] alexithymia [English] agnatha [Norwegian Bokmål] abasi [Norwegian Bokmål] abasi [English] Anirvan [Greek] α- [English] infallible [English] amain [Romanian] iad [Galician] instalar [Portuguese] instalar [Spanish] instalar [Translingual] Anaspida [English] infirmary [Spanish] intruso [English] incremable [German] Anarchismus [French] enquête [English] anergy [Italian] achenio [Serbo-Croatian] а- [English] anuran [English] emprise [English] aphagia [English] atresia [Spanish] atresia [Greek] αγνώμων [English] abiosis [Armenian] ան- [Armenian] ան- [Middle Armenian] ան- [Norwegian Bokmål] u- [Norwegian Nynorsk] u- [Norwegian Nynorsk] u- [Norwegian Nynorsk] u- [Danish] anoreksi [Hungarian] analfabéta [English] ablepharon [Lithuanian] abiogenezė [French] entamer [Georgian] აზოტი [Catalan] anaerobi [Portuguese] analfabeto [Spanish] analfabeto [Irish] éa- [Translingual] Agnatha [German] agnath [Esperanto] agnostika [Latin] anencephalia [Greek] Άδης [Romanian] încotro [Romanian] îndărăt [English] abrachia [English] abarognosis [Translingual] Aptenodytes [Catalan] empitjorar [Translingual] Actenoides [Finnish] adaktylia [Spanish] ázoe [Catalan] instal·lar [English] abrachiocephalia [Spanish] irreconciliable [Irish] aiseotrópacht [English] agyria [English] incatenation [French] enclaver [English] acrotism [English] inconcoct [Translingual] Abroma [Translingual] Adoxa [Limburgish] ón- [English] apneustic [Polish] anaerob [Middle English] entamen [Finnish] hadeeinen [Translingual] Adelges [Translingual] Anisodactylus [Russian] Гадес [German] Unschuld [Translingual] Anischnogaster [Translingual] abranchiatus [Old French] enheriter [Polish] anoreksja [English] achaenocarp [Greek] ακίνδυνος [Yiddish] אומ־ [Translingual] Acoelomorpha [Norwegian Bokmål] amenoré [Norwegian Bokmål] amenoré [Norwegian Bokmål] amenore [Norwegian Bokmål] amenore [Irish] aclamadach [Norwegian Bokmål] uforsonlig [Norwegian Bokmål] uforsonlighet [Irish] asó- [Translingual] Aglossa [Irish] anaemach [Irish] anaemacht [Irish] aiceintreach [Irish] ainéime [Irish] anúra [Irish] anailgéiseach [English] adermatoglyphia [Greek] νωθρός [Dalmatian] imprendro [Romanian] în- [Neapolitan] ntufà [Aromanian] ãn- [Norwegian Bokmål] abiogenese [Norwegian Bokmål] abiogenese [Italian] anaspide [Sicilian] nuncenti [Norwegian Bokmål] abiotisk [Norwegian Bokmål] abiotisk [Greek] ανορύσσω [Kazakh] анаэроб [Norwegian Bokmål] abasi-astasi [Norwegian Bokmål] abasi-astasi [Polish] atrezja [Polish] intruz [Esperanto] akeno [Polish] anoksybiont [Polish] anaerobiont [French] achène [Dhivehi] އަ [Mozarabic] أنفرم [ Japanese ] アレキシサイミア [Laz] ა- -ე,*n̥-,,209,30
[English] a- [Catalan] a- [French] a- [Italian] a- [Old French] a- [Scots] a- [Spanish] a- [English] abase [Middle English] abawed [English] abbreviation [English] accolade [French] accolade [English] accord [English] accomplish [Ido] ad [Italian] ad [Old French] ad [English] adroit [English] adroit [English] at [Norwegian Bokmål] a la [Norwegian Bokmål] a la [Norman] acater [Picard] acater [English] accouchement [Dutch] à [French] à [Norman] à [Norwegian Bokmål] à [Norwegian Bokmål] à [English] accouter [English] Piedmont [Spanish] ahí [English] address [English] affair [English] affiliate [English] agree [English] aim [English] apportion [English] approach [Norwegian Bokmål] a la carte [Norwegian Bokmål] a la carte [English] assuage [English] adrenal [Spanish] adrenal [English] aver [English] adjust [English] assure [English] adsorb [Italian] assai [English] arrest [English] addulce [English] acquaint [Spanish] ahondar [Neapolitan] ajere [Italian] arrivare [English] affront [French] assez [French] arriver [Norman] arriver [Romanian] aici [French] accueillir [Asturian] arriba [Portuguese] arriba [Spanish] arriba [Norwegian Bokmål] à la [Norwegian Bokmål] à la [Catalan] acabar [Galician] acabar [Portuguese] acabar [Catalan] apagar [Galician] apagar [Portuguese] apagar [Spanish] apagar [Spanish] hasta [Ligurian] a [Middle French] a [Neapolitan] a [Norwegian Bokmål] a [Occitan] a [Old French] a [Old Portuguese] a [Portuguese] a [Romanian] a [Sassarese] a [Spanish] a [Walloon] a [Norwegian Bokmål] à la carte [Norwegian Bokmål] à la carte [English] amortize [French] après [Norman] après [Occitan] après [English] alliteration [Haitian Creole] ann [English] acquiet [Catalan] ara [Occitan] ara [Indonesian] akur [Danish] akkord [Dutch] atten [Catalan] arrestar [Occitan] arrestar [Portuguese] arrestar [Asturian] asegurar [Galician] asegurar [Old Occitan] asegurar [Spanish] asegurar [Old Occitan] apres [Ladino] abásho [English] coll [French] acheter [Old French] acheter [Romanian] adăpost [English] excise [Romanian] afuma [English] ac- [Norwegian Bokmål] adrenalin [Norwegian Nynorsk] adrenalin [French] arrêter [Norman] arrêter [French] ajouter [English] afforest [English] amortization [English] animadvert [Spanish] afrentar [Spanish] agasajar [Portuguese] amainar [Spanish] asemejar [Italian] arrestare [French] arrière [Portuguese] lá [Italian] assicurare [Italian] affrontare [Italian] affondare [Indonesian] ares [Esperanto] apartamento [Portuguese] apartamento [Romanian] alături [Albanian] arrij [English] appui [Serbo-Croatian] afera [Italian] accorgimento [Italian] assomigliare [French] amortir [Indonesian] akor [Italian] avverare [Portuguese] adrede [Spanish] adrede [Catalan] afrontar [Galician] afrontar [Occitan] afrontar [Portuguese] afrontar [Spanish] afrontar [Romanian] abia [Italian] adoperare [French] annuler [French] affronter [Norman] affronter [Italian] affumicare [Spanish] acaecer [Spanish] ahijar [English] apperil [Italian] affiliare [Norwegian Bokmål] à jour [Spanish] ahumar [Hungarian] apanázs [Serbo-Croatian] афера [Asturian] amosar [Galician] amosar [French] accomplir [Ladino] arrivar [Romanian] atunci [Spanish] abañar [Galician] abanar [Indonesian] aset [Spanish] amortizar [Venetian] arivar [Norwegian Bokmål] a tempo [Norwegian Bokmål] a vista [French] avérer [Old French] aprés [Spanish] aprés [Portuguese] afundar [Italian] adoprare [Italian] ammortire [Old French] ariver [Old French] asez [Haitian Creole] annou [Catalan] assegurar [Occitan] assegurar [Portuguese] assegurar [English] adret [Aromanian] apoi [Romanian] apoi [Romanian] afunda [Romanian] amiază [Translingual] આ [Romanian] amorți [Sicilian] ddocu [Old French] arire [French] appointer [Romanian] adeveri [Aromanian] aestu [Old French] asseurer [Ladino] אאי [Sicilian] arrivari [Venetian] rivar [Polish] aliteracja [Venetian] ncora [Portuguese] adivinhar [French] affilier [Romanian] adineauri [French] piémont [English] paravail [Dalmatian] a lič [English] alluminor [English] ramollescence [English] proximad [Norwegian Bokmål] ajournement [English] apeak [Dalmatian] doperur [English] assiento [Norman] acataïr [Norman] arrêtaïr [Norman] arrivaïr [Norman] arriéthe [Norman] appartément [Aromanian] ayiu [Dalmatian] junkaura [Romanian] atuncea [Aromanian] atumtsea [Aromanian] atuntsi [Aromanian] afundu [Norman] am'ner [Asturian] afondar [Norman] appraichi [Norman] accouocher [Portuguese] assemelhar [Old French] acoillir [Portuguese] afilhado [Portuguese] arredar [Asturian] afiar [Portuguese] admoestar [Norwegian Bokmål] a prima vista [Asturian] afumar [Galician] afumar [Galician] a eito [Portuguese] a eito [Portuguese] assaz [Old French] apaiier [Old French] apointier [Norwegian Bokmål] a due [Finnish] aksiisi [Middle French] accoustrement [Italian] affumare [Norman] acataer [Aromanian] afum [Polish] adstrat [Spanish] asaz [Aromanian] amurtsãscu [Old Occitan] assatz [Indonesian] accoord [Yola] adh [Franco-Provençal] achetar [Franco-Provençal] arrètar [English] Athey [Aromanian] adastu [Galician] afungar [Galician] afuar [Ligurian] arivâ [Mirandese] adebinar [Galician] alí [Mirandese] alhi [Mirandese] alhá [Mirandese] eilhi [Mirandese] eili [Galician] asemade [Cebuano] abrebisyon [Galician] alén [Norwegian Bokmål] a battuta [Galician] adiviñar [Middle English] amolisshen [English] amollishment [Norwegian Bokmål] a jour [Norwegian Bokmål] à la carte-servering [Norwegian Bokmål] à la carte-servering [Norwegian Bokmål] a la carte-servering [Norwegian Bokmål] a la carte-servering [Norwegian Bokmål] a viso [Galician] afillar [Romanian] aorea [Romanian] adinte [Italian] raccorgersi [Norwegian Bokmål] à poeng med [Norwegian Bokmål] à poeng med [Norwegian Bokmål] a poeng med [Norwegian Bokmål] a poeng med [Norwegian Bokmål] a dato [Galician] amoestar [Piedmontese] apress [Norwegian Bokmål] à la carte-meny [Norwegian Bokmål] à la carte-meny [Norwegian Bokmål] a la carte-meny [Norwegian Bokmål] a la carte-meny [Norwegian Bokmål] ajourføre [Norwegian Bokmål] ajourføring [Norwegian Bokmål] ajourinnfattet [Norwegian Bokmål] ajourinnfatta [Aromanian] ayia [Lombard] assee [Polish] aprowidować [Indonesian] aliterasi [Walloon] atchter,*h₂éd,,314,31
[Indonesian] a- [English] Anirvan [Greek] εκείνος [Dhivehi] އަ,*h₁é,,4,32
[Scots] a- [Middle English] of- [English] off- [Hunsrik] awer [Luxembourgish] awer [Yiddish] אָבער,*apo-,,6,33
[Middle Irish] ab [Irish] abhainn [Scottish Gaelic] abhainn,*h₂eb-,,3,34
[Turkish] ab [English] Apulia [Tajik] об [Tajik] об [English] Shin [Old Marathi] आप [Hazaragi] آب [Persian] آب [Persian] آب [Translingual] Apicomplexa [Galician] ápice [Middle French] Amiens [English] abkar [Middle Persian] ʾp̄ [Italian] Adda [Latin] Inopus [Latin] Asopus [Old Marathi] 𑘁𑘢 [Catalan] àpex,*h₂ep-,,19,35
[Sardinian] abba [Old French] ewe [English] aqua [Dalmatian] aqua [Indonesian] aqua [Istriot] aqua [Aromanian] ape [Asturian] agua [Fala] agua [Ladino] agua [Old Portuguese] agua [Old Spanish] agua [Spanish] agua [French] eau [Middle French] eau [Corsican] acqua [Italian] acqua [Lombard] acqua [Neapolitan] acqua [Sicilian] acqua [Tarantino] acqua [Norman] yo [Portuguese] água [Esperanto] akvo [English] aqueous [Ido] aquo [Galician] auga [Mirandese] auga [Papiamentu] awa [Spanish] aguacero [Romansch] ova [Romanian] apă [English] aquifer [Romansch] ava [Piedmontese] eva [Ladin] aga [Megleno-Romanian] apu [Norwegian Bokmål] akvatisk [Norwegian Nynorsk] akvatisk [Friulian] aghe [Catalan] aigua [Old Occitan] aigua [Romansch] aua [Aragonese] augua [Leonese] augua [Hungarian] akvamarin [Aromanian] apã [Istro-Romanian] åpe [Ladin] ega [Norman] iau [Picard] iau [Poitevin-Saintongeais] iau [Spanish] aguamanil [Ligurian] egua [Haitian Creole] dlo [Old French] iaue [English] aquifuge [English] aquiclude [Hungarian] akvarell [Occitan] aiga [Gallo] èv [Gallo] aèv [German] Aquifer [Galician] caldas [English] aquamanile [Walloon] aiwe [Norman] ieau [Norman] iaoue [Norman] iâo [Ligurian] ægoa [Romagnol] acva [Emilian] âcua [Gallo] iaou [Irish] acuamainíl [Portuguese] gomil [French] aiguail [Cebuano] agwas [Dalmatian] jacqua [Bourguignon] aâ [Emilian] àqua [Poitevin-Saintongeais] aive [Franc-Comtois] âve [Bourguignon] eâ [Cebuano] akwamarin [English] aquatone [English] aquapasto [Ligurian] ægua [Extremaduran] áugua [Franco-Provençal] égoua [Lorrain] aoue [Lorrain] ôve [Lorrain] auve [Venetian] àcua [Indonesian] akuifer [Polish] akwa- [Spanish] aguaza,*h₂ékʷeh₂,,96,36
[English] abele [English] auburn [Italian] albero [English] elf [Dutch] elf [Yola] elf [Aromanian] alb [Catalan] alb [Romanian] alb [Romansch] alb [Italian] albo [Czech] albatros [English] albino [English] albino [Danish] albino [Dutch] albino [Indonesian] albino [Italian] albino [Norwegian Bokmål] albino [Norwegian Nynorsk] albino [Serbo-Croatian] albino [Spanish] albino [Swedish] albino [English] alba [Asturian] alba [Catalan] alba [Istriot] alba [Italian] alba [Portuguese] alba [Spanish] alba [English] albatross [French] aube [English] aubade [Old French] abel [Aromanian] albastru [Romanian] albastru [Neapolitan] arba [Romansch] alv [German] Alm [Italian] albore [English] Albin [English] alban [French] albophobie [German] Elfe [Friulian] albe [Old French] albe [Kazakh] эльф [English] albocracy [Portuguese] alvo [Istro-Romanian] åb [Aromanian] albu [Corsican] albu [Sardinian] albu [Spanish] enjalbegar [Portuguese] alvor [English] albification [Italian] albastrello [German] Alb [Irish] Ailbín [Romanian] alboare [Spanish] albor [English] Albina [English] dealbation [Romanian] albeață [English] albolith [Dalmatian] jualb [Translingual] albacares [Old French] albade [Dutch] albiet [Portuguese] alvura [Translingual] albicollis [Spanish] albura [English] albous [Irish] ailb [Aromanian] algheatsã [Latin] Alfius [Occitan] aubespin [Catalan] albeca [Mozarabic] الب,*h₂elbʰós,,79,37
